PID,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status
1167507,1582845,,6000.0,6000.0,6000.0, 36 months,7.99%,188.0,A,A5,office asstant,6 years,OWN,24000.0,Not Verified,Dec-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95183706,,debt_consolidation,Debt consolidation,760xx,TX,29.95,0.0,Aug-89,730.0,734.0,0.0,,,7.0,0.0,33016.0,49.60%,11.0,w,0.0,0.0,6598.796281,6598.8,6000.0,598.8,0.0,0.0,0.0,Aug-18,533.46,,Aug-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,33016.0,0.0,0.0,0.0,1.0,17.0,0.0,,0.0,1.0,23603.0,50.0,66600.0,0.0,0.0,0.0,2.0,4717.0,29035.0,52.2,0.0,0.0,17.0,328.0,16.0,16.0,0.0,25.0,,,,0.0,4.0,5.0,5.0,7.0,1.0,7.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,66600.0,33016.0,60800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2566030,631718,,10000.0,10000.0,10000.0, 60 months,14.47%,235.13,C,C2,,,MORTGAGE,39000.0,Not Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144690219,,credit_card,Credit card refinancing,720xx,AR,17.14,0.0,Jul-00,720.0,724.0,0.0,,53.0,10.0,2.0,299.0,1.20%,14.0,w,7570.47,7570.47,4491.59,4491.59,2429.53,2062.06,0.0,0.0,0.0,Aug-20,235.13,Sep-20,Aug-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,158719.0,0.0,2.0,1.0,1.0,12.0,21976.0,84.0,0.0,3.0,0.0,43.0,25200.0,1.0,0.0,2.0,5.0,17635.0,24000.0,0.0,0.0,0.0,50.0,221.0,13.0,8.0,1.0,13.0,,10.0,,0.0,0.0,1.0,6.0,8.0,4.0,7.0,9.0,1.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,2.0,0.0,188958.0,22275.0,24000.0,26294.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
791664,2169317,,21000.0,21000.0,21000.0, 60 months,18.55%,539.57,E,E2,Electrician,10+ years,OWN,52000.0,Source Verified,Sep-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58922309,,debt_consolidation,Debt consolidation,034xx,NH,24.7,0.0,Jul-10,705.0,709.0,2.0,,,20.0,0.0,12783.0,17.90%,24.0,f,0.0,0.0,29380.502610000003,29380.5,21000.0,8380.5,0.0,0.0,0.0,Apr-18,13247.5,,Aug-20,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,46056.0,,,,,,,,,,,,71400.0,,,,10.0,2303.0,57888.0,18.0,0.0,0.0,61.0,52.0,5.0,1.0,0.0,5.0,,1.0,,0.0,14.0,15.0,17.0,17.0,3.0,18.0,21.0,15.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,105548.0,46056.0,70600.0,34148.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
820385,186097,,14000.0,14000.0,14000.0, 36 months,10.33%,453.92,B,B1,Customer service representative ,1 year,RENT,56000.0,Not Verified,Nov-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161725383,,credit_card,Credit card refinancing,334xx,FL,15.43,0.0,Jul-11,665.0,669.0,0.0,43.0,,7.0,0.0,11606.0,64.50%,8.0,w,5802.14,5802.14,9137.25,9137.25,8197.86,939.39,0.0,0.0,0.0,Aug-20,2013.92,Sep-20,Aug-20,699.0,695.0,0.0,,1.0,Individual,,,,0.0,1384.0,14035.0,1.0,1.0,0.0,0.0,72.0,2429.0,13.0,1.0,3.0,6939.0,38.0,18000.0,0.0,2.0,0.0,3.0,2005.0,4594.0,71.6,0.0,0.0,72.0,100.0,2.0,2.0,0.0,2.0,,,,0.0,3.0,3.0,4.0,4.0,1.0,6.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0,87.5,50.0,0.0,0.0,37345.0,14035.0,16200.0,19345.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
382006,2508220,,18000.0,18000.0,18000.0, 36 months,16.99%,641.66,D,D3,Maint manger,10+ years,OWN,68000.0,Source Verified,Sep-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=27240187,,home_improvement,Home improvement,761xx,TX,30.57,0.0,Feb-95,680.0,684.0,2.0,32.0,,11.0,0.0,2959.0,33.20%,42.0,w,0.0,0.0,23099.73747,23099.74,18000.0,5099.74,0.0,0.0,0.0,Sep-17,641.64,,Sep-17,599.0,595.0,0.0,51.0,1.0,Individual,,,,0.0,29905.0,75979.0,,,,,,,,,,,,8900.0,,,,10.0,6907.0,399.0,87.1,0.0,0.0,139.0,235.0,3.0,3.0,2.0,3.0,32.0,3.0,32.0,3.0,2.0,4.0,2.0,9.0,22.0,7.0,18.0,4.0,11.0,0.0,0.0,0.0,4.0,90.5,100.0,0.0,0.0,98330.0,75979.0,3100.0,89430.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1521899,788104,,17500.0,17500.0,17500.0, 60 months,18.94%,453.39,D,D2,Supervisor,10+ years,OWN,58600.0,Source Verified,Sep-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140230091,,debt_consolidation,Debt consolidation,302xx,GA,24.8,0.0,Sep-07,710.0,714.0,1.0,36.0,,13.0,0.0,25401.0,43.70%,25.0,w,13576.5,13576.5,9484.36,9484.36,3923.5,5560.86,0.0,0.0,0.0,Aug-20,453.39,Sep-20,Aug-20,699.0,695.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,165385.0,2.0,1.0,0.0,1.0,18.0,24857.0,85.0,3.0,3.0,15000.0,58.0,58100.0,1.0,6.0,1.0,4.0,12722.0,22706.0,43.8,0.0,0.0,111.0,132.0,1.0,1.0,2.0,1.0,,3.0,,1.0,5.0,11.0,5.0,5.0,11.0,11.0,12.0,11.0,13.0,0.0,0.0,0.0,3.0,96.0,20.0,0.0,0.0,215567.0,50258.0,40400.0,29195.0,,,,,,,,,,,,,,N,CVD19SKIP,INCOMECURT,COMPLETE,2.0,0.0,Apr-20,Jun-20,Apr-20,2.0,0.0,ACTIVE,437.03,13990.3,453.39,N,,,,,,,N
423431,485415,,15500.0,15500.0,15500.0, 60 months,12.40%,347.94,B,B4,Assistant Store Manager,1 year,RENT,47000.0,Source Verified,Apr-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=150595814,,debt_consolidation,Debt consolidation,334xx,FL,19.56,0.0,Jun-09,685.0,689.0,1.0,,,9.0,0.0,18368.0,61%,17.0,w,12253.12,12253.12,5556.36,5556.36,3246.88,2309.48,0.0,0.0,0.0,Aug-20,347.94,Sep-20,Aug-20,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,22383.0,1.0,1.0,0.0,1.0,20.0,4015.0,50.0,1.0,1.0,11097.0,59.0,30100.0,1.0,0.0,1.0,2.0,2487.0,3.0,100.0,0.0,0.0,39.0,118.0,4.0,4.0,0.0,118.0,,4.0,,0.0,1.0,4.0,1.0,1.0,2.0,8.0,15.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,38100.0,22383.0,11100.0,8000.0,,,,,,,,,,,,,,,,,,,347.94,,,,,,,379.84671000000003,12282.67,347.94,N,,,,,,,N
286207,2590294,,7200.0,7200.0,7200.0, 36 months,11.67%,238.01,B,B4,Rehabilitation Services Chief,1 year,MORTGAGE,71500.0,Verified,May-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=16041834,,other,Other,313xx,GA,10.74,0.0,Jan-00,745.0,749.0,5.0,32.0,,15.0,0.0,6820.0,25.50%,36.0,f,0.0,0.0,8205.84,8205.84,7200.0,1005.84,0.0,0.0,0.0,Nov-15,4159.67,,Aug-20,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,49314.0,,,,,,,,,,,,26700.0,,,,0.0,3522.0,13880.0,32.9,0.0,0.0,129.0,172.0,67.0,46.0,1.0,79.0,32.0,1.0,32.0,0.0,3.0,3.0,5.0,11.0,19.0,7.0,16.0,3.0,15.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,81216.0,49314.0,20700.0,54516.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2382950,116610,,25000.0,25000.0,25000.0, 60 months,10.19%,533.52,A,A4,Associate Professor,10+ years,MORTGAGE,118600.0,Source Verified,Apr-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=168745777,,debt_consolidation,Debt consolidation,925xx,CA,28.17,0.0,Jul-89,775.0,779.0,0.0,,,29.0,0.0,20901.0,21.20%,35.0,w,23698.63,23698.63,2119.93,2119.93,1301.37,818.56,0.0,0.0,0.0,Aug-20,533.52,Sep-20,Aug-20,829.0,825.0,0.0,,1.0,Individual,,,,0.0,0.0,285689.0,0.0,11.0,2.0,5.0,10.0,87822.0,78.0,0.0,1.0,7589.0,51.0,98400.0,0.0,0.0,0.0,6.0,10203.0,47216.0,28.9,0.0,0.0,239.0,369.0,21.0,10.0,1.0,21.0,,,,0.0,7.0,9.0,11.0,13.0,14.0,17.0,20.0,9.0,29.0,0.0,0.0,0.0,2.0,100.0,10.0,0.0,0.0,461631.0,108723.0,66400.0,113231.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2226898,2146258,,13650.0,13650.0,13650.0, 60 months,13.99%,317.55,C,C4,Manager,5 years,RENT,60000.0,Verified,Sep-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60586554,,moving,Moving and relocation,481xx,MI,18.48,1.0,Jul-02,700.0,704.0,0.0,14.0,,23.0,0.0,5229.0,37.60%,45.0,f,0.0,0.0,18826.84,18826.84,13650.0,5176.84,0.0,0.0,0.0,Jul-20,430.16,,Aug-20,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,52535.0,,,,,,,,,,,,13900.0,,,,5.0,2284.0,6221.0,44.9,0.0,0.0,158.0,67.0,6.0,6.0,0.0,6.0,14.0,15.0,14.0,0.0,4.0,5.0,4.0,4.0,39.0,6.0,6.0,5.0,23.0,0.0,0.0,0.0,1.0,97.7,0.0,0.0,0.0,65276.0,52535.0,11300.0,51376.0,,,,,,,,,,,,,,,,,,,317.55,,,,,,,0.0,0.0,112.61,N,,,,,,,N
1128766,1583853,,7500.0,7500.0,7500.0, 36 months,11.44%,247.11,B,B4,Personal assistant,2 years,MORTGAGE,50000.0,Source Verified,Dec-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95324074,,debt_consolidation,Debt consolidation,550xx,MN,27.94,1.0,Aug-97,675.0,679.0,1.0,5.0,,15.0,0.0,20540.0,60.40%,43.0,w,0.0,0.0,8891.022837999999,8891.02,7500.0,1391.02,0.0,0.0,0.0,Dec-19,246.94,,Mar-19,674.0,670.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,48733.0,1.0,6.0,0.0,0.0,29.0,28193.0,103.0,3.0,4.0,11429.0,79.0,34000.0,0.0,0.0,2.0,4.0,3249.0,9461.0,61.1,0.0,0.0,159.0,232.0,3.0,3.0,0.0,8.0,5.0,3.0,5.0,5.0,3.0,8.0,3.0,13.0,19.0,9.0,24.0,8.0,15.0,0.0,0.0,0.0,3.0,71.4,33.3,0.0,0.0,61423.0,48733.0,24300.0,27423.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
65353,2649057,,35000.0,35000.0,34925.0, 36 months,13.98%,1195.88,C,C1,RN,10+ years,MORTGAGE,120000.0,Verified,Feb-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11386779,,credit_card,Credit card refinancing,982xx,WA,29.89,0.0,Mar-97,685.0,689.0,0.0,26.0,,25.0,0.0,40733.0,71.30%,53.0,f,0.0,0.0,43091.728310000006,42999.39,35000.0,8091.73,0.0,0.0,0.0,Feb-17,1195.76,,Aug-20,609.0,605.0,0.0,,1.0,Individual,,,,0.0,0.0,363006.0,,,,,,,,,,,,57100.0,,,,2.0,15783.0,3213.0,90.7,0.0,0.0,137.0,203.0,28.0,8.0,4.0,50.0,,16.0,,0.0,8.0,17.0,9.0,14.0,9.0,21.0,39.0,17.0,25.0,0.0,0.0,0.0,1.0,96.2,87.5,0.0,0.0,427776.0,105262.0,34400.0,99950.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
810616,1074984,,6000.0,6000.0,6000.0, 36 months,5.32%,180.69,A,A1,Operations,2 years,OWN,60633.0,Not Verified,Feb-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128949639,,other,Other,850xx,AZ,10.83,0.0,Jan-96,785.0,789.0,0.0,,,9.0,0.0,7827.0,11.40%,13.0,w,0.0,0.0,6458.873029,6458.87,6000.0,458.87,0.0,0.0,0.0,Apr-20,7.72,,Apr-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,14573.0,0.0,1.0,0.0,0.0,52.0,6746.0,26.0,1.0,1.0,4316.0,15.0,68400.0,0.0,2.0,0.0,1.0,1619.0,58073.0,11.9,0.0,0.0,57.0,265.0,8.0,8.0,0.0,8.0,,,,0.0,2.0,2.0,7.0,7.0,3.0,8.0,10.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,94795.0,14573.0,65900.0,26395.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
78129,5217,,18000.0,18000.0,18000.0, 60 months,12.40%,404.05,B,B4,Group underwriter,10+ years,MORTGAGE,65000.0,Not Verified,Mar-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=168587190,,debt_consolidation,Debt consolidation,180xx,PA,20.57,0.0,Oct-95,710.0,714.0,0.0,32.0,,18.0,0.0,12153.0,21.20%,28.0,w,16886.98,16886.98,1995.45,1995.45,1113.02,882.43,0.0,0.0,0.0,Aug-20,404.05,Sep-20,Aug-20,729.0,725.0,0.0,,1.0,Joint App,245000.0,8.21,Not Verified,0.0,450.0,480666.0,1.0,1.0,0.0,2.0,16.0,25910.0,82.0,0.0,1.0,2846.0,43.0,57400.0,2.0,1.0,1.0,4.0,26704.0,19135.0,23.8,0.0,0.0,293.0,94.0,22.0,5.0,2.0,22.0,,6.0,,0.0,3.0,9.0,5.0,5.0,9.0,16.0,17.0,9.0,18.0,0.0,0.0,0.0,1.0,92.3,20.0,0.0,0.0,532906.0,38063.0,25100.0,31506.0,23857.0,700.0,704.0,Feb-07,0.0,2.0,15.0,23.4,2.0,15.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,N
2378193,1016585,,20000.0,20000.0,20000.0, 60 months,6.71%,393.3,A,A3,CEO,10+ years,MORTGAGE,150000.0,Source Verified,Apr-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131140458,,credit_card,Credit card refinancing,325xx,FL,14.62,3.0,Jul-88,725.0,729.0,0.0,13.0,,7.0,0.0,17700.0,59.40%,36.0,w,11494.8,11494.8,10997.49,10997.49,8505.2,2492.29,0.0,0.0,0.0,Aug-20,393.3,Sep-20,Aug-20,604.0,600.0,0.0,45.0,1.0,Individual,,,,0.0,0.0,242804.0,0.0,2.0,0.0,0.0,59.0,43856.0,7.0,0.0,0.0,14910.0,38.0,29800.0,0.0,0.0,1.0,0.0,34686.0,8100.0,68.6,0.0,0.0,146.0,357.0,58.0,57.0,6.0,61.0,13.0,9.0,13.0,1.0,2.0,2.0,3.0,17.0,8.0,4.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,311872.0,61556.0,25800.0,82372.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1135960,1304681,,6000.0,6000.0,6000.0, 36 months,16.02%,211.01,C,C5,Counselor,2 years,RENT,35000.0,Verified,Aug-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116771036,,debt_consolidation,Debt consolidation,272xx,NC,24.04,0.0,Sep-06,665.0,669.0,1.0,36.0,,9.0,0.0,11982.0,46.60%,37.0,f,0.0,0.0,7590.35,7590.35,6000.0,1590.35,0.0,0.0,0.0,Aug-20,421.35,,Aug-20,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,92998.0,0.0,2.0,1.0,1.0,11.0,81016.0,90.0,1.0,1.0,3900.0,61.0,25700.0,1.0,0.0,4.0,2.0,11625.0,9093.0,54.5,0.0,0.0,131.0,85.0,11.0,11.0,0.0,11.0,36.0,0.0,36.0,0.0,4.0,6.0,4.0,5.0,26.0,7.0,11.0,6.0,9.0,0.0,0.0,0.0,2.0,97.1,25.0,0.0,0.0,101623.0,92998.0,20000.0,75923.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
144965,2344895,,20000.0,20000.0,19900.0, 36 months,6.92%,616.82,A,A4,,,MORTGAGE,55000.0,Verified,Apr-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43986302,,credit_card,Credit card refinancing,891xx,NV,23.17,0.0,Nov-90,695.0,699.0,0.0,,,14.0,0.0,11489.0,40.70%,18.0,w,0.0,0.0,22197.457309999998,22086.47,20000.0,2197.46,0.0,0.0,0.0,Apr-18,616.45,,Aug-20,789.0,785.0,0.0,,1.0,Individual,,,,0.0,176.0,73444.0,,,,,,,,,,,,28200.0,,,,2.0,5246.0,9338.0,43.1,0.0,0.0,34.0,292.0,9.0,9.0,3.0,9.0,,19.0,,0.0,5.0,10.0,5.0,6.0,2.0,11.0,13.0,10.0,14.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,111696.0,29231.0,16400.0,35096.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1194703,1499803,,5000.0,5000.0,5000.0, 36 months,11.49%,164.86,B,B5,deli customer service,5 years,OWN,42000.0,Source Verified,Mar-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=100140818,,debt_consolidation,Debt consolidation,062xx,CT,18.09,0.0,Aug-08,660.0,664.0,0.0,,,13.0,0.0,11926.0,67%,18.0,w,0.0,0.0,5759.376752,5759.38,5000.0,759.38,0.0,0.0,0.0,Dec-18,2465.37,,Aug-20,754.0,750.0,0.0,,1.0,Individual,,,,0.0,387.0,17667.0,1.0,1.0,1.0,1.0,12.0,5741.0,87.0,1.0,4.0,5371.0,72.0,17800.0,2.0,0.0,4.0,5.0,1359.0,1633.0,85.5,0.0,0.0,12.0,103.0,1.0,1.0,0.0,1.0,,12.0,,0.0,7.0,11.0,7.0,8.0,1.0,12.0,17.0,11.0,13.0,0.0,0.0,0.0,2.0,100.0,57.1,0.0,0.0,24386.0,17667.0,11300.0,6586.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1870192,1241457,,14000.0,14000.0,13750.0, 36 months,5.32%,421.61,A,A1,CIO,10+ years,OWN,90000.0,Not Verified,Oct-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120584957,,credit_card,Credit card refinancing,553xx,MN,30.04,1.0,Aug-97,735.0,739.0,1.0,23.0,,13.0,0.0,23910.0,31.20%,29.0,f,0.0,0.0,14637.74345,14376.36,14000.0,637.74,0.0,0.0,0.0,Jan-19,1749.15,,Sep-19,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,264071.0,1.0,3.0,0.0,0.0,31.0,20666.0,26.0,2.0,3.0,11791.0,28.0,76700.0,0.0,4.0,1.0,3.0,20313.0,46511.0,33.8,0.0,0.0,129.0,242.0,4.0,4.0,3.0,4.0,,2.0,23.0,0.0,3.0,4.0,6.0,11.0,5.0,9.0,21.0,4.0,13.0,0.0,0.0,0.0,2.0,93.1,16.7,0.0,0.0,397156.0,44576.0,70300.0,80456.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
319713,72631,,40000.0,40000.0,40000.0, 36 months,8.81%,1268.46,A,A5,Owner,10+ years,MORTGAGE,112000.0,Verified,Jan-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=164594257,,debt_consolidation,Debt consolidation,952xx,CA,22.63,1.0,Aug-99,705.0,709.0,0.0,7.0,,23.0,0.0,24581.0,31.50%,35.0,w,33024.31,33024.31,8840.06,8840.06,6975.69,1864.37,0.0,0.0,0.0,Aug-20,1268.46,Sep-20,Aug-20,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,294531.0,0.0,1.0,0.0,1.0,22.0,10021.0,29.0,1.0,4.0,8598.0,31.0,78100.0,0.0,1.0,2.0,5.0,13388.0,26757.0,41.7,0.0,0.0,157.0,245.0,12.0,12.0,2.0,12.0,7.0,11.0,7.0,0.0,6.0,12.0,9.0,15.0,3.0,21.0,30.0,12.0,23.0,0.0,0.0,0.0,1.0,88.6,11.1,0.0,0.0,369100.0,34602.0,45900.0,35000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
113641,658246,,38000.0,38000.0,38000.0, 36 months,7.02%,1173.68,A,A2,,< 1 year,RENT,154000.0,Not Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144945665,,debt_consolidation,Debt consolidation,372xx,TN,21.96,0.0,Sep-94,710.0,714.0,0.0,,,11.0,0.0,41242.0,56.50%,51.0,f,14519.39,14519.39,26436.55,26436.55,23480.61,2955.94,0.0,0.0,0.0,Aug-20,1173.68,Sep-20,Aug-20,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,161950.0,1.0,3.0,1.0,1.0,3.0,100235.0,95.0,0.0,0.0,20741.0,75.0,73000.0,0.0,1.0,1.0,1.0,14723.0,25820.0,60.1,0.0,0.0,176.0,291.0,33.0,3.0,0.0,46.0,,3.0,,0.0,4.0,5.0,4.0,11.0,30.0,7.0,20.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,201557.0,161950.0,64700.0,104103.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
133611,1597822,,13000.0,13000.0,13000.0, 60 months,11.44%,285.52,B,B4,Rural Letter Carrier,10+ years,MORTGAGE,65560.0,Not Verified,Dec-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93112525,,debt_consolidation,Debt consolidation,958xx,CA,15.74,0.0,Dec-04,695.0,699.0,1.0,,98.0,7.0,1.0,6547.0,34.80%,17.0,w,3915.66,3915.66,12829.74,12829.74,9084.34,3745.4,0.0,0.0,0.0,Aug-20,300.0,Sep-20,Aug-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,306202.0,0.0,2.0,1.0,2.0,12.0,14213.0,57.0,0.0,0.0,3228.0,47.0,18800.0,1.0,2.0,4.0,2.0,43743.0,1168.0,81.5,0.0,0.0,144.0,92.0,25.0,12.0,2.0,66.0,,2.0,,0.0,2.0,3.0,2.0,5.0,7.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,353048.0,20760.0,6300.0,24954.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
569070,1972561,,8000.0,8000.0,8000.0, 36 months,9.75%,257.2,B,B3,Fleet Manager ,2 years,RENT,55000.0,Source Verified,Feb-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70701488,,debt_consolidation,Debt consolidation,547xx,WI,19.16,0.0,Sep-11,715.0,719.0,1.0,,,13.0,0.0,5100.0,29.50%,17.0,w,0.0,0.0,9172.521754000001,9172.52,8000.0,1172.52,0.0,0.0,0.0,May-18,2193.99,,Jul-20,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,28497.0,1.0,6.0,1.0,2.0,10.0,23397.0,65.0,1.0,2.0,2553.0,53.0,17300.0,1.0,6.0,3.0,4.0,2192.0,3960.0,49.9,0.0,0.0,52.0,48.0,2.0,2.0,0.0,22.0,,3.0,,0.0,2.0,3.0,3.0,3.0,10.0,7.0,7.0,3.0,13.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,53587.0,28497.0,7900.0,36287.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1235328,2022332,,10000.0,10000.0,10000.0, 60 months,11.99%,222.4,C,C1,Supervisor Mental health dept,3 years,RENT,120000.0,Not Verified,Dec-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67115644,,debt_consolidation,Debt consolidation,910xx,CA,7.27,1.0,Jan-03,675.0,679.0,0.0,11.0,,11.0,0.0,7221.0,38%,16.0,w,869.35,869.35,12423.37,12423.37,9130.65,3292.72,0.0,0.0,0.0,Aug-20,222.4,Sep-20,Aug-20,694.0,690.0,0.0,74.0,1.0,Individual,,,,0.0,341.0,91937.0,,,,,,,,,,,,19000.0,,,,0.0,8358.0,7419.0,34.9,0.0,0.0,96.0,119.0,25.0,25.0,1.0,30.0,,4.0,74.0,1.0,2.0,5.0,4.0,4.0,6.0,8.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,137592.0,10874.0,11400.0,18592.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
